attribution_id,order_id,campaign_id,touchpoint_channel,touchpoint_type,attributed_revenue,attribution_weight,confidence_score
ATTR-02382,ORD-02382,CMP-2025-04,YouTube Video Ads,Last Click,246.02,1.0,0.95
ATTR-02383,ORD-02383,CMP-ORGANIC,Organic Search,Direct,473.04,0.8,0.85
ATTR-02384,ORD-02384,CMP-2025-03,Pinterest,Last Click,170.64,1.0,0.95
ATTR-02385,ORD-02385,CMP-2025-03,Email Marketing,Last Click,339.23,1.0,0.95
ATTR-02386,ORD-02386,CMP-ORGANIC,Social Organic,Direct,43.32,0.8,0.85
ATTR-02387,ORD-02387,CMP-ORGANIC,Organic Search,Direct,160.92,0.8,0.85
ATTR-02388,ORD-02388,CMP-2025-05,SMS,Last Click,265.25,1.0,0.95
ATTR-02389,ORD-02389,CMP-ORGANIC,Email Newsletter,Direct,235.44,0.8,0.85
ATTR-02390,ORD-02390,CMP-ORGANIC,Social Organic,Direct,684.72,0.8,0.85
ATTR-02391,ORD-02391,CMP-ORGANIC,Email Newsletter,Direct,246.24,0.8,0.85
ATTR-02392,ORD-02392,CMP-ORGANIC,Direct Traffic,Direct,127.44,0.8,0.85
ATTR-02393,ORD-02393,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-02394,ORD-02394,CMP-2025-01,LinkedIn,Last Click,125.39,1.0,0.95
ATTR-02395,ORD-02395,CMP-2025-04,Google Shopping,Last Click,676.57,1.0,0.95
ATTR-02396,ORD-02396,CMP-ORGANIC,Social Organic,Direct,376.92,0.8,0.85
ATTR-02397,ORD-02397,CMP-2025-01,Meta Ads,Last Click,66.16,1.0,0.95
ATTR-02398,ORD-02398,CMP-ORGANIC,Email Newsletter,Direct,646.92,0.8,0.85
ATTR-02399,ORD-02399,CMP-ORGANIC,Social Organic,Direct,138.24,0.8,0.85
ATTR-02400,ORD-02400,CMP-2025-05,Google Remarketing,Last Click,376.92,1.0,0.95
ATTR-02401,ORD-02401,CMP-ORGANIC,Social Organic,Direct,64.92,0.8,0.85
ATTR-02402,ORD-02402,CMP-2025-03,Email Marketing,Last Click,93.7,1.0,0.95
ATTR-02403,ORD-02403,CMP-2025-01,LinkedIn,Last Click,365.36,1.0,0.95
ATTR-02404,ORD-02404,CMP-2025-02,Instagram Reels,Last Click,585.79,1.0,0.95
ATTR-02405,ORD-02405,CMP-2025-02,Instagram Reels,Last Click,54.34,1.0,0.95
ATTR-02406,ORD-02406,CMP-ORGANIC,Direct Traffic,Direct,43.32,0.8,0.85
ATTR-02407,ORD-02407,CMP-2025-01,LinkedIn,Last Click,93.7,1.0,0.95
ATTR-02408,ORD-02408,CMP-ORGANIC,Direct Traffic,Direct,590.76,0.8,0.85
ATTR-02409,ORD-02409,CMP-ORGANIC,Direct Traffic,Direct,86.52,0.8,0.85
ATTR-02410,ORD-02410,CMP-2025-01,LinkedIn,Last Click,88.9,1.0,0.95
ATTR-02411,ORD-02411,CMP-ORGANIC,Social Organic,Direct,752.76,0.8,0.85
ATTR-02412,ORD-02412,CMP-2025-01,Google Search,Last Click,97.32,1.0,0.95
ATTR-02413,ORD-02413,CMP-2025-05,Meta Retargeting,Last Click,339.23,1.0,0.95
ATTR-02414,ORD-02414,CMP-2025-04,YouTube Video Ads,Last Click,40.19,1.0,0.95
ATTR-02415,ORD-02415,CMP-ORGANIC,Email Newsletter,Direct,839.16,0.8,0.85
ATTR-02416,ORD-02416,CMP-2025-03,Email Marketing,Last Click,98.51,1.0,0.95
ATTR-02417,ORD-02417,CMP-2025-03,Instagram,Last Click,139.32,1.0,0.95
ATTR-02418,ORD-02418,CMP-2025-01,Google Search,Last Click,56.98,1.0,0.95
ATTR-02419,ORD-02419,CMP-2025-04,YouTube Video Ads,Last Click,93.7,1.0,0.95
ATTR-02420,ORD-02420,CMP-ORGANIC,Direct Traffic,Direct,203.04,0.8,0.85
ATTR-02421,ORD-02421,CMP-ORGANIC,Email Newsletter,Direct,116.64,0.8,0.85
ATTR-02422,ORD-02422,CMP-ORGANIC,Email Newsletter,Direct,376.92,0.8,0.85
ATTR-02423,ORD-02423,CMP-2025-01,Meta Ads,Last Click,46.02,1.0,0.95
ATTR-02424,ORD-02424,CMP-2025-04,Google Shopping,Last Click,84.52,1.0,0.95
ATTR-02425,ORD-02425,CMP-2025-05,SMS,Last Click,170.64,1.0,0.95
ATTR-02426,ORD-02426,CMP-ORGANIC,Email Newsletter,Direct,102.72,0.8,0.85
ATTR-02427,ORD-02427,CMP-2025-04,Google Shopping,Last Click,84.52,1.0,0.95
ATTR-02428,ORD-02428,CMP-2025-02,Instagram Reels,Last Click,88.9,1.0,0.95
ATTR-02429,ORD-02429,CMP-2025-03,Email Marketing,Last Click,278.64,1.0,0.95
ATTR-02430,ORD-02430,CMP-ORGANIC,Organic Search,Direct,159.84,0.8,0.85
ATTR-02431,ORD-02431,CMP-2025-03,Pinterest,Last Click,84.52,1.0,0.95
ATTR-02432,ORD-02432,CMP-2025-01,LinkedIn,Last Click,159.41,1.0,0.95
ATTR-02433,ORD-02433,CMP-ORGANIC,Organic Search,Direct,224.64,0.8,0.85
ATTR-02434,ORD-02434,CMP-2025-05,Meta Retargeting,Last Click,171.07,1.0,0.95
ATTR-02435,ORD-02435,CMP-2025-03,Instagram,Last Click,208.39,1.0,0.95
ATTR-02436,ORD-02436,CMP-ORGANIC,Social Organic,Direct,75.72,0.8,0.85
ATTR-02437,ORD-02437,CMP-2025-04,Meta Ads,Last Click,367.42,1.0,0.95
ATTR-02438,ORD-02438,CMP-2025-04,Google Shopping,Last Click,582.23,1.0,0.95
ATTR-02439,ORD-02439,CMP-ORGANIC,Email Newsletter,Direct,159.84,0.8,0.85
ATTR-02440,ORD-02440,CMP-2025-01,Meta Ads,Last Click,301.54,1.0,0.95
ATTR-02441,ORD-02441,CMP-ORGANIC,Social Organic,Direct,97.32,0.8,0.85
ATTR-02442,ORD-02442,CMP-2025-05,SMS,Last Click,320.38,1.0,0.95
ATTR-02443,ORD-02443,CMP-2025-01,Google Search,Last Click,369.79,1.0,0.95
ATTR-02444,ORD-02444,CMP-2025-04,Meta Ads,Last Click,264.38,1.0,0.95
ATTR-02445,ORD-02445,CMP-2025-03,Instagram,Last Click,46.02,1.0,0.95
ATTR-02446,ORD-02446,CMP-2025-03,Pinterest,Last Click,97.32,1.0,0.95
ATTR-02447,ORD-02447,CMP-2025-01,Meta Ads,Last Click,104.65,1.0,0.95
ATTR-02448,ORD-02448,CMP-2025-03,Pinterest,Last Click,140.45,1.0,0.95
ATTR-02449,ORD-02449,CMP-2025-02,Instagram Reels,Last Click,118.42,1.0,0.95
ATTR-02450,ORD-02450,CMP-ORGANIC,Direct Traffic,Direct,64.92,0.8,0.85
ATTR-02451,ORD-02451,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-02452,ORD-02452,CMP-2025-02,Instagram Reels,Last Click,320.38,1.0,0.95
ATTR-02453,ORD-02453,CMP-2025-02,Instagram Reels,Last Click,88.79,1.0,0.95
ATTR-02454,ORD-02454,CMP-ORGANIC,Organic Search,Direct,75.72,0.8,0.85
ATTR-02455,ORD-02455,CMP-ORGANIC,Email Newsletter,Direct,159.84,0.8,0.85
ATTR-02456,ORD-02456,CMP-2025-03,Email Marketing,Last Click,66.16,1.0,0.95
ATTR-02457,ORD-02457,CMP-2025-05,Google Remarketing,Last Click,646.92,1.0,0.95
ATTR-02458,ORD-02458,CMP-2025-05,Google Remarketing,Last Click,56.98,1.0,0.95
ATTR-02459,ORD-02459,CMP-ORGANIC,Direct Traffic,Direct,233.28,0.8,0.85
ATTR-02460,ORD-02460,CMP-2025-01,Meta Ads,Last Click,1163.11,1.0,0.95
ATTR-02461,ORD-02461,CMP-ORGANIC,Organic Search,Direct,139.32,0.8,0.85
ATTR-02462,ORD-02462,CMP-2025-03,Email Marketing,Last Click,236.84,1.0,0.95
ATTR-02463,ORD-02463,CMP-ORGANIC,Organic Search,Direct,743.04,0.8,0.85
ATTR-02464,ORD-02464,CMP-ORGANIC,Social Organic,Direct,74.64,0.8,0.85
ATTR-02465,ORD-02465,CMP-ORGANIC,Social Organic,Direct,108.12,0.8,0.85
ATTR-02466,ORD-02466,CMP-2025-03,Pinterest,Last Click,245.16,1.0,0.95
ATTR-02467,ORD-02467,CMP-2025-02,Influencer,Last Click,102.72,1.0,0.95
ATTR-02468,ORD-02468,CMP-2025-02,TikTok,Last Click,136.51,1.0,0.95
ATTR-02469,ORD-02469,CMP-2025-01,Google Search,Last Click,120.1,1.0,0.95
ATTR-02470,ORD-02470,CMP-2025-01,LinkedIn,Last Click,43.32,1.0,0.95
ATTR-02471,ORD-02471,CMP-2025-02,TikTok,Last Click,80.26,1.0,0.95
ATTR-02472,ORD-02472,CMP-2025-03,Instagram,Last Click,282.53,1.0,0.95
ATTR-02473,ORD-02473,CMP-2025-03,Pinterest,Last Click,59.63,1.0,0.95
ATTR-02474,ORD-02474,CMP-2025-02,Influencer,Last Click,277.56,1.0,0.95
ATTR-02475,ORD-02475,CMP-2025-01,Meta Ads,Last Click,163.4,1.0,0.95
ATTR-02476,ORD-02476,CMP-2025-05,Google Remarketing,Last Click,66.16,1.0,0.95
ATTR-02477,ORD-02477,CMP-2025-01,Meta Ads,Last Click,339.23,1.0,0.95
ATTR-02478,ORD-02478,CMP-2025-05,Google Remarketing,Last Click,98.51,1.0,0.95
ATTR-02479,ORD-02479,CMP-ORGANIC,Direct Traffic,Direct,451.44,0.8,0.85
ATTR-02480,ORD-02480,CMP-ORGANIC,Email Newsletter,Direct,255.96,0.8,0.85
ATTR-02481,ORD-02481,CMP-2025-04,Meta Ads,Last Click,582.23,1.0,0.95
ATTR-02482,ORD-02482,CMP-2025-04,Meta Ads,Last Click,472.39,1.0,0.95
ATTR-02483,ORD-02483,CMP-2025-01,Meta Ads,Last Click,80.26,1.0,0.95
ATTR-02484,ORD-02484,CMP-2025-03,Pinterest,Last Click,160.92,1.0,0.95
ATTR-02485,ORD-02485,CMP-ORGANIC,Organic Search,Direct,646.92,0.8,0.85
ATTR-02486,ORD-02486,CMP-2025-02,Instagram Reels,Last Click,38.62,1.0,0.95
ATTR-02487,ORD-02487,CMP-ORGANIC,Social Organic,Direct,732.24,0.8,0.85
ATTR-02488,ORD-02488,CMP-2025-01,Google Search,Last Click,93.7,1.0,0.95
ATTR-02489,ORD-02489,CMP-2025-02,Instagram Reels,Last Click,339.23,1.0,0.95
ATTR-02490,ORD-02490,CMP-2025-02,Instagram Reels,Last Click,585.79,1.0,0.95
ATTR-02491,ORD-02491,CMP-2025-04,Meta Ads,Last Click,255.74,1.0,0.95
ATTR-02492,ORD-02492,CMP-2025-01,LinkedIn,Last Click,56.98,1.0,0.95
ATTR-02493,ORD-02493,CMP-2025-03,Instagram,Last Click,42.24,1.0,0.95
ATTR-02494,ORD-02494,CMP-2025-04,YouTube Video Ads,Last Click,88.9,1.0,0.95
ATTR-02495,ORD-02495,CMP-2025-03,Email Marketing,Last Click,144.83,1.0,0.95
ATTR-02496,ORD-02496,CMP-2025-03,Pinterest,Last Click,273.56,1.0,0.95
ATTR-02497,ORD-02497,CMP-ORGANIC,Organic Search,Direct,646.92,0.8,0.85
ATTR-02498,ORD-02498,CMP-2025-02,TikTok,Last Click,119.23,1.0,0.95
ATTR-02499,ORD-02499,CMP-ORGANIC,Direct Traffic,Direct,192.24,0.8,0.85
ATTR-02500,ORD-02500,CMP-2025-03,Email Marketing,Last Click,538.87,1.0,0.95
ATTR-02501,ORD-02501,CMP-2025-02,TikTok,Last Click,139.32,1.0,0.95
ATTR-02502,ORD-02502,CMP-2025-01,Google Search,Last Click,46.02,1.0,0.95
ATTR-02503,ORD-02503,CMP-2025-03,Instagram,Last Click,190.94,1.0,0.95
ATTR-02504,ORD-02504,CMP-ORGANIC,Email Newsletter,Direct,710.64,0.8,0.85
ATTR-02505,ORD-02505,CMP-2025-04,Meta Ads,Last Click,245.16,1.0,0.95
ATTR-02506,ORD-02506,CMP-ORGANIC,Email Newsletter,Direct,170.64,0.8,0.85
ATTR-02507,ORD-02507,CMP-2025-04,Meta Ads,Last Click,162.49,1.0,0.95
ATTR-02508,ORD-02508,CMP-2025-01,Google Search,Last Click,93.31,1.0,0.95
ATTR-02509,ORD-02509,CMP-2025-02,Instagram Reels,Last Click,54.34,1.0,0.95
ATTR-02510,ORD-02510,CMP-2025-03,Instagram,Last Click,144.83,1.0,0.95
ATTR-02511,ORD-02511,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-02512,ORD-02512,CMP-2025-01,Meta Ads,Last Click,56.98,1.0,0.95
ATTR-02513,ORD-02513,CMP-2025-04,YouTube Video Ads,Last Click,96.67,1.0,0.95
ATTR-02514,ORD-02514,CMP-2025-03,Pinterest,Last Click,465.43,1.0,0.95
ATTR-02515,ORD-02515,CMP-2025-04,YouTube Video Ads,Last Click,179.71,1.0,0.95
ATTR-02516,ORD-02516,CMP-ORGANIC,Organic Search,Direct,160.92,0.8,0.85
ATTR-02517,ORD-02517,CMP-ORGANIC,Email Newsletter,Direct,170.64,0.8,0.85
ATTR-02518,ORD-02518,CMP-2025-01,LinkedIn,Last Click,128.74,1.0,0.95
ATTR-02519,ORD-02519,CMP-2025-03,Instagram,Last Click,320.38,1.0,0.95
ATTR-02520,ORD-02520,CMP-2025-05,SMS,Last Click,42.24,1.0,0.95
ATTR-02521,ORD-02521,CMP-2025-04,Google Shopping,Last Click,139.32,1.0,0.95
ATTR-02522,ORD-02522,CMP-2025-01,Meta Ads,Last Click,40.19,1.0,0.95
ATTR-02523,ORD-02523,CMP-ORGANIC,Organic Search,Direct,117.84,0.8,0.85
ATTR-02524,ORD-02524,CMP-2025-03,Email Marketing,Last Click,136.78,1.0,0.95
ATTR-02525,ORD-02525,CMP-2025-01,Google Search,Last Click,84.52,1.0,0.95
ATTR-02526,ORD-02526,CMP-2025-05,Meta Retargeting,Last Click,277.99,1.0,0.95
ATTR-02527,ORD-02527,CMP-2025-04,YouTube Video Ads,Last Click,98.51,1.0,0.95
ATTR-02528,ORD-02528,CMP-ORGANIC,Email Newsletter,Direct,504.36,0.8,0.85
ATTR-02529,ORD-02529,CMP-ORGANIC,Organic Search,Direct,191.16,0.8,0.85
ATTR-02530,ORD-02530,CMP-2025-04,YouTube Video Ads,Last Click,107.26,1.0,0.95
ATTR-02531,ORD-02531,CMP-ORGANIC,Social Organic,Direct,74.64,0.8,0.85
ATTR-02532,ORD-02532,CMP-2025-05,Google Remarketing,Last Click,64.92,1.0,0.95
ATTR-02533,ORD-02533,CMP-ORGANIC,Email Newsletter,Direct,1379.16,0.8,0.85
ATTR-02534,ORD-02534,CMP-ORGANIC,Direct Traffic,Direct,223.56,0.8,0.85
ATTR-02535,ORD-02535,CMP-ORGANIC,Social Organic,Direct,97.32,0.8,0.85
ATTR-02536,ORD-02536,CMP-ORGANIC,Social Organic,Direct,127.44,0.8,0.85
ATTR-02537,ORD-02537,CMP-2025-03,Instagram,Last Click,163.4,1.0,0.95
ATTR-02538,ORD-02538,CMP-2025-03,Instagram,Last Click,97.32,1.0,0.95
ATTR-02539,ORD-02539,CMP-2025-01,Google Search,Last Click,172.04,1.0,0.95
ATTR-02540,ORD-02540,CMP-2025-02,Instagram Reels,Last Click,582.23,1.0,0.95
ATTR-02541,ORD-02541,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-02542,ORD-02542,CMP-ORGANIC,Organic Search,Direct,75.72,0.8,0.85
ATTR-02543,ORD-02543,CMP-2025-03,Instagram,Last Click,223.07,1.0,0.95
ATTR-02544,ORD-02544,CMP-2025-01,Google Search,Last Click,93.7,1.0,0.95
ATTR-02545,ORD-02545,CMP-ORGANIC,Organic Search,Direct,139.32,0.8,0.85
ATTR-02546,ORD-02546,CMP-2025-02,Influencer,Last Click,86.52,1.0,0.95
ATTR-02547,ORD-02547,CMP-ORGANIC,Organic Search,Direct,86.52,0.8,0.85
ATTR-02548,ORD-02548,CMP-2025-05,Meta Retargeting,Last Click,56.98,1.0,0.95
ATTR-02549,ORD-02549,CMP-2025-03,Instagram,Last Click,88.79,1.0,0.95
ATTR-02550,ORD-02550,CMP-2025-01,Google Search,Last Click,93.7,1.0,0.95
ATTR-02551,ORD-02551,CMP-2025-01,Meta Ads,Last Click,59.63,1.0,0.95
ATTR-02552,ORD-02552,CMP-2025-04,YouTube Video Ads,Last Click,320.38,1.0,0.95
ATTR-02553,ORD-02553,CMP-2025-03,Email Marketing,Last Click,88.9,1.0,0.95
ATTR-02554,ORD-02554,CMP-2025-02,Influencer,Last Click,582.23,1.0,0.95
ATTR-02555,ORD-02555,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-02556,ORD-02556,CMP-ORGANIC,Social Organic,Direct,1023.84,0.8,0.85
ATTR-02557,ORD-02557,CMP-ORGANIC,Organic Search,Direct,1293.84,0.8,0.85
ATTR-02558,ORD-02558,CMP-2025-02,Influencer,Last Click,172.58,1.0,0.95
ATTR-02559,ORD-02559,CMP-2025-04,Meta Ads,Last Click,149.04,1.0,0.95
ATTR-02560,ORD-02560,CMP-2025-04,Meta Ads,Last Click,75.34,1.0,0.95
ATTR-02561,ORD-02561,CMP-ORGANIC,Organic Search,Direct,64.92,0.8,0.85
ATTR-02562,ORD-02562,CMP-2025-04,Meta Ads,Last Click,463.1,1.0,0.95
ATTR-02563,ORD-02563,CMP-2025-03,Pinterest,Last Click,80.26,1.0,0.95
ATTR-02564,ORD-02564,CMP-2025-02,Instagram Reels,Last Click,181.76,1.0,0.95
ATTR-02565,ORD-02565,CMP-2025-02,Influencer,Last Click,136.78,1.0,0.95
ATTR-02566,ORD-02566,CMP-2025-05,SMS,Last Click,42.24,1.0,0.95
ATTR-02567,ORD-02567,CMP-2025-03,Instagram,Last Click,817.56,1.0,0.95
ATTR-02568,ORD-02568,CMP-ORGANIC,Direct Traffic,Direct,97.32,0.8,0.85
ATTR-02569,ORD-02569,CMP-2025-02,Influencer,Last Click,136.78,1.0,0.95
ATTR-02570,ORD-02570,CMP-2025-03,Instagram,Last Click,517.54,1.0,0.95
ATTR-02571,ORD-02571,CMP-2025-01,LinkedIn,Last Click,165.24,1.0,0.95
ATTR-02572,ORD-02572,CMP-ORGANIC,Direct Traffic,Direct,139.32,0.8,0.85
ATTR-02573,ORD-02573,CMP-2025-03,Instagram,Last Click,44.13,1.0,0.95
ATTR-02574,ORD-02574,CMP-2025-05,SMS,Last Click,629.86,1.0,0.95
ATTR-02575,ORD-02575,CMP-ORGANIC,Email Newsletter,Direct,245.16,0.8,0.85
ATTR-02576,ORD-02576,CMP-ORGANIC,Email Newsletter,Direct,288.36,0.8,0.85
ATTR-02577,ORD-02577,CMP-ORGANIC,Direct Traffic,Direct,646.92,0.8,0.85
ATTR-02578,ORD-02578,CMP-2025-02,TikTok,Last Click,119.23,1.0,0.95
ATTR-02579,ORD-02579,CMP-2025-01,Google Search,Last Click,64.92,1.0,0.95
ATTR-02580,ORD-02580,CMP-ORGANIC,Email Newsletter,Direct,115.56,0.8,0.85
ATTR-02581,ORD-02581,CMP-2025-03,Email Marketing,Last Click,195.53,1.0,0.95
ATTR-02582,ORD-02582,CMP-2025-04,Google Shopping,Last Click,320.38,1.0,0.95
ATTR-02583,ORD-02583,CMP-2025-05,SMS,Last Click,114.7,1.0,0.95
ATTR-02584,ORD-02584,CMP-2025-05,Meta Retargeting,Last Click,88.9,1.0,0.95
ATTR-02585,ORD-02585,CMP-2025-05,Meta Retargeting,Last Click,299.81,1.0,0.95
ATTR-02586,ORD-02586,CMP-2025-03,Instagram,Last Click,93.7,1.0,0.95
ATTR-02587,ORD-02587,CMP-2025-02,Instagram Reels,Last Click,49.8,1.0,0.95
ATTR-02588,ORD-02588,CMP-ORGANIC,Direct Traffic,Direct,75.72,0.8,0.85
ATTR-02589,ORD-02589,CMP-2025-05,Meta Retargeting,Last Click,320.38,1.0,0.95
ATTR-02590,ORD-02590,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-02591,ORD-02591,CMP-2025-01,Meta Ads,Last Click,123.12,1.0,0.95
ATTR-02592,ORD-02592,CMP-2025-03,Instagram,Last Click,238.46,1.0,0.95
ATTR-02593,ORD-02593,CMP-2025-01,LinkedIn,Last Click,139.32,1.0,0.95
ATTR-02594,ORD-02594,CMP-ORGANIC,Email Newsletter,Direct,75.72,0.8,0.85
ATTR-02595,ORD-02595,CMP-ORGANIC,Organic Search,Direct,87.6,0.8,0.85
ATTR-02596,ORD-02596,CMP-2025-05,SMS,Last Click,414.72,1.0,0.95
ATTR-02597,ORD-02597,CMP-2025-01,LinkedIn,Last Click,231.34,1.0,0.95
ATTR-02598,ORD-02598,CMP-2025-03,Email Marketing,Last Click,97.32,1.0,0.95
ATTR-02599,ORD-02599,CMP-2025-01,Google Search,Last Click,59.63,1.0,0.95
ATTR-02600,ORD-02600,CMP-ORGANIC,Organic Search,Direct,376.92,0.8,0.85
ATTR-02601,ORD-02601,CMP-2025-04,YouTube Video Ads,Last Click,64.92,1.0,0.95
ATTR-02602,ORD-02602,CMP-2025-03,Email Marketing,Last Click,270.22,1.0,0.95
ATTR-02603,ORD-02603,CMP-2025-05,Google Remarketing,Last Click,181.44,1.0,0.95
ATTR-02604,ORD-02604,CMP-ORGANIC,Social Organic,Direct,684.72,0.8,0.85
ATTR-02605,ORD-02605,CMP-2025-03,Instagram,Last Click,222.91,1.0,0.95
ATTR-02606,ORD-02606,CMP-2025-04,Google Shopping,Last Click,75.72,1.0,0.95
ATTR-02607,ORD-02607,CMP-2025-02,Instagram Reels,Last Click,49.8,1.0,0.95
ATTR-02608,ORD-02608,CMP-ORGANIC,Social Organic,Direct,1023.84,0.8,0.85
ATTR-02609,ORD-02609,CMP-2025-05,SMS,Last Click,160.92,1.0,0.95
ATTR-02610,ORD-02610,CMP-ORGANIC,Social Organic,Direct,160.92,0.8,0.85
ATTR-02611,ORD-02611,CMP-2025-04,Google Shopping,Last Click,753.84,1.0,0.95
ATTR-02612,ORD-02612,CMP-2025-03,Email Marketing,Last Click,44.13,1.0,0.95
ATTR-02613,ORD-02613,CMP-ORGANIC,Organic Search,Direct,117.84,0.8,0.85
ATTR-02614,ORD-02614,CMP-2025-05,Meta Retargeting,Last Click,320.38,1.0,0.95
ATTR-02615,ORD-02615,CMP-2025-05,SMS,Last Click,46.02,1.0,0.95
ATTR-02616,ORD-02616,CMP-ORGANIC,Organic Search,Direct,536.76,0.8,0.85
ATTR-02617,ORD-02617,CMP-2025-01,Google Search,Last Click,54.34,1.0,0.95
ATTR-02618,ORD-02618,CMP-2025-01,Google Search,Last Click,101.95,1.0,0.95
ATTR-02619,ORD-02619,CMP-2025-02,Influencer,Last Click,107.26,1.0,0.95
ATTR-02620,ORD-02620,CMP-2025-02,Influencer,Last Click,108.12,1.0,0.95
ATTR-02621,ORD-02621,CMP-2025-02,Influencer,Last Click,66.16,1.0,0.95
ATTR-02622,ORD-02622,CMP-2025-04,YouTube Video Ads,Last Click,119.23,1.0,0.95
ATTR-02623,ORD-02623,CMP-2025-03,Pinterest,Last Click,37.06,1.0,0.95
ATTR-02624,ORD-02624,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-02625,ORD-02625,CMP-2025-05,SMS,Last Click,196.99,1.0,0.95
ATTR-02626,ORD-02626,CMP-2025-02,Instagram Reels,Last Click,372.6,1.0,0.95
ATTR-02627,ORD-02627,CMP-2025-02,TikTok,Last Click,117.84,1.0,0.95
ATTR-02628,ORD-02628,CMP-2025-02,Influencer,Last Click,317.09,1.0,0.95
ATTR-02629,ORD-02629,CMP-ORGANIC,Email Newsletter,Direct,86.52,0.8,0.85
ATTR-02630,ORD-02630,CMP-ORGANIC,Social Organic,Direct,149.04,0.8,0.85
ATTR-02631,ORD-02631,CMP-2025-04,YouTube Video Ads,Last Click,84.52,1.0,0.95
ATTR-02632,ORD-02632,CMP-ORGANIC,Social Organic,Direct,49.8,0.8,0.85
ATTR-02633,ORD-02633,CMP-2025-01,Meta Ads,Last Click,603.07,1.0,0.95
ATTR-02634,ORD-02634,CMP-ORGANIC,Direct Traffic,Direct,251.64,0.8,0.85
ATTR-02635,ORD-02635,CMP-2025-04,Meta Ads,Last Click,138.24,1.0,0.95
ATTR-02636,ORD-02636,CMP-2025-01,Google Search,Last Click,210.92,1.0,0.95
ATTR-02637,ORD-02637,CMP-2025-05,SMS,Last Click,1241.24,1.0,0.95
ATTR-02638,ORD-02638,CMP-2025-02,Influencer,Last Click,250.78,1.0,0.95
ATTR-02639,ORD-02639,CMP-2025-04,Meta Ads,Last Click,452.52,1.0,0.95
ATTR-02640,ORD-02640,CMP-2025-05,SMS,Last Click,88.79,1.0,0.95
ATTR-02641,ORD-02641,CMP-ORGANIC,Direct Traffic,Direct,785.16,0.8,0.85
ATTR-02642,ORD-02642,CMP-2025-01,Google Search,Last Click,97.32,1.0,0.95
ATTR-02643,ORD-02643,CMP-ORGANIC,Direct Traffic,Direct,473.04,0.8,0.85
ATTR-02644,ORD-02644,CMP-ORGANIC,Email Newsletter,Direct,97.32,0.8,0.85
ATTR-02645,ORD-02645,CMP-ORGANIC,Organic Search,Direct,1464.48,0.8,0.85
ATTR-02646,ORD-02646,CMP-2025-03,Email Marketing,Last Click,111.46,1.0,0.95
ATTR-02647,ORD-02647,CMP-ORGANIC,Organic Search,Direct,86.52,0.8,0.85
ATTR-02648,ORD-02648,CMP-2025-04,Google Shopping,Last Click,62.98,1.0,0.95
ATTR-02649,ORD-02649,CMP-ORGANIC,Social Organic,Direct,117.84,0.8,0.85
ATTR-02650,ORD-02650,CMP-ORGANIC,Social Organic,Direct,97.32,0.8,0.85
ATTR-02651,ORD-02651,CMP-2025-04,YouTube Video Ads,Last Click,84.52,1.0,0.95
ATTR-02652,ORD-02652,CMP-2025-05,SMS,Last Click,88.9,1.0,0.95
ATTR-02653,ORD-02653,CMP-2025-01,LinkedIn,Last Click,86.52,1.0,0.95
ATTR-02654,ORD-02654,CMP-2025-03,Instagram,Last Click,765.5,1.0,0.95
ATTR-02655,ORD-02655,CMP-2025-01,Google Search,Last Click,111.46,1.0,0.95
ATTR-02656,ORD-02656,CMP-ORGANIC,Organic Search,Direct,86.52,0.8,0.85
ATTR-02657,ORD-02657,CMP-2025-04,YouTube Video Ads,Last Click,339.23,1.0,0.95
ATTR-02658,ORD-02658,CMP-2025-03,Email Marketing,Last Click,186.35,1.0,0.95
ATTR-02659,ORD-02659,CMP-2025-04,Meta Ads,Last Click,326.81,1.0,0.95
ATTR-02660,ORD-02660,CMP-ORGANIC,Social Organic,Direct,138.24,0.8,0.85
ATTR-02661,ORD-02661,CMP-2025-02,Influencer,Last Click,75.72,1.0,0.95
ATTR-02662,ORD-02662,CMP-2025-03,Instagram,Last Click,166.75,1.0,0.95
ATTR-02663,ORD-02663,CMP-ORGANIC,Email Newsletter,Direct,87.6,0.8,0.85
ATTR-02664,ORD-02664,CMP-2025-02,TikTok,Last Click,135.86,1.0,0.95
ATTR-02665,ORD-02665,CMP-2025-01,Meta Ads,Last Click,56.98,1.0,0.95
ATTR-02666,ORD-02666,CMP-ORGANIC,Organic Search,Direct,267.84,0.8,0.85
ATTR-02667,ORD-02667,CMP-ORGANIC,Social Organic,Direct,64.92,0.8,0.85
ATTR-02668,ORD-02668,CMP-2025-01,Meta Ads,Last Click,88.9,1.0,0.95
ATTR-02669,ORD-02669,CMP-2025-05,Google Remarketing,Last Click,128.74,1.0,0.95
ATTR-02670,ORD-02670,CMP-ORGANIC,Direct Traffic,Direct,795.96,0.8,0.85
ATTR-02671,ORD-02671,CMP-2025-04,Meta Ads,Last Click,186.84,1.0,0.95
